type,clock_cycle,thickness tFE,Vdd,T_RISE ,T_FALL ,T_DELAY 
ncfet_buffer,200ps,100nm,0.6,2.695885e-12,2.979324e-12,8.183572e-12
ncfet_buffer,200ps,100nm,0.7,2.996407e-12,3.349025e-12,7.977047e-12
ncfet_buffer,200ps,100nm,0.8,3.346303e-12,3.724003e-12,7.850843e-12
ncfet_buffer,200ps,100nm,0.9,3.682921e-12,4.11492e-12,7.745461e-12
ncfet_buffer,200ps,10nm,0.3,3.142875e-12,3.161678e-12,1.304758e-11
ncfet_buffer,200ps,10nm,0.4,1.938037e-12,1.972076e-12,8.365815e-12
ncfet_buffer,200ps,10nm,0.5,1.590096e-12,1.579233e-12,5.990806e-12
ncfet_buffer,200ps,10nm,0.6,1.487377e-12,1.477526e-12,4.795801e-12
ncfet_buffer,200ps,10nm,0.7,1.538162e-12,1.536828e-12,4.242042e-12
ncfet_buffer,200ps,10nm,0.8,1.713562e-12,1.707261e-12,3.978404e-12
ncfet_buffer,200ps,10nm,0.9,1.96124e-12,1.957042e-12,3.839405e-12
ncfet_buffer,200ps,1nm,0.3,3.07085e-12,3.081604e-12,1.285456e-11
ncfet_buffer,200ps,1nm,0.4,1.858532e-12,1.874513e-12,8.122984e-12
ncfet_buffer,200ps,1nm,0.5,1.530502e-12,1.502674e-12,5.708249e-12
ncfet_buffer,200ps,1nm,0.6,1.427438e-12,1.396009e-12,4.476508e-12
ncfet_buffer,200ps,1nm,0.7,1.468249e-12,1.437121e-12,3.878446e-12
ncfet_buffer,200ps,1nm,0.8,1.628441e-12,1.58421e-12,3.58671e-12
ncfet_buffer,200ps,1nm,0.9,1.853952e-12,1.808696e-12,3.436727e-12
ncfet_buffer,200ps,200nm,0.3,4.917485e-12,5.104653e-12,1.597699e-11
ncfet_buffer,200ps,200nm,0.4,3.779953e-12,4.074392e-12,1.277384e-11
ncfet_buffer,200ps,200nm,0.5,3.927674e-12,4.469866e-12,1.199583e-11
ncfet_buffer,200ps,200nm,0.6,4.368838e-12,5.022593e-12,1.172106e-11
ncfet_buffer,200ps,200nm,0.7,4.79342e-12,5.556303e-12,1.155267e-11
ncfet_buffer,200ps,200nm,0.8,5.218841e-12,6.060142e-12,1.137452e-11
ncfet_buffer,200ps,200nm,0.9,5.612167e-12,6.512811e-12,1.120122e-11
ncfet_buffer,200ps,20nm,0.3,3.237682e-12,3.282418e-12,1.32643e-11
ncfet_buffer,200ps,20nm,0.4,2.031082e-12,2.08123e-12,8.619146e-12
ncfet_buffer,200ps,20nm,0.5,1.685153e-12,1.68777e-12,6.281277e-12
ncfet_buffer,200ps,20nm,0.6,1.578445e-12,1.590831e-12,5.150224e-12
ncfet_buffer,200ps,20nm,0.7,1.649556e-12,1.689601e-12,4.656489e-12
ncfet_buffer,200ps,20nm,0.8,1.844218e-12,1.909605e-12,4.424016e-12
ncfet_buffer,200ps,20nm,0.9,2.094311e-12,2.14013e-12,4.305168e-12
ncfet_buffer,200ps,2nm,0.3,3.069689e-12,3.095963e-12,1.288488e-11
ncfet_buffer,200ps,2nm,0.4,1.86756e-12,1.88886e-12,8.150747e-12
ncfet_buffer,200ps,2nm,0.5,1.536786e-12,1.511477e-12,5.739462e-12
ncfet_buffer,200ps,2nm,0.6,1.4331e-12,1.403993e-12,4.512324e-12
ncfet_buffer,200ps,2nm,0.7,1.475701e-12,1.450972e-12,3.918365e-12
ncfet_buffer,200ps,2nm,0.8,1.636329e-12,1.599838e-12,3.629363e-12
ncfet_buffer,200ps,2nm,0.9,1.845537e-12,1.804668e-12,3.48056e-12
ncfet_buffer,200ps,300nm,0.3,5.764167e-12,6.029014e-12,1.762451e-11
ncfet_buffer,200ps,300nm,0.4,5.188289e-12,5.774423e-12,1.569069e-11
ncfet_buffer,200ps,300nm,0.5,5.648401e-12,6.498815e-12,1.526898e-11
ncfet_buffer,200ps,300nm,0.6,6.240668e-12,7.245829e-12,1.500576e-11
ncfet_buffer,200ps,300nm,0.7,6.769095e-12,7.911955e-12,1.475341e-11
ncfet_buffer,200ps,300nm,0.8,7.265061e-12,8.480702e-12,1.44982e-11
ncfet_buffer,200ps,300nm,0.9,7.681355e-12,9.031241e-12,1.425399e-11
ncfet_buffer,200ps,30nm,0.3,3.310486e-12,3.415893e-12,1.345989e-11
ncfet_buffer,200ps,30nm,0.4,2.131687e-12,2.182496e-12,8.85791e-12
ncfet_buffer,200ps,30nm,0.5,1.778482e-12,1.797348e-12,6.559112e-12
ncfet_buffer,200ps,30nm,0.6,1.688705e-12,1.720821e-12,5.516255e-12
ncfet_buffer,200ps,30nm,0.7,1.794413e-12,1.868693e-12,5.078715e-12
ncfet_buffer,200ps,30nm,0.8,2.0352e-12,2.11081e-12,4.879426e-12
ncfet_buffer,200ps,30nm,0.9,2.286744e-12,2.380737e-12,4.77065e-12
ncfet_buffer,200ps,3nm,0.3,3.080265e-12,3.109471e-12,1.289836e-11
ncfet_buffer,200ps,3nm,0.4,1.876279e-12,1.891266e-12,8.178368e-12
ncfet_buffer,200ps,3nm,0.5,1.54334e-12,1.518333e-12,5.770499e-12
ncfet_buffer,200ps,3nm,0.6,1.43762e-12,1.414973e-12,4.548006e-12
ncfet_buffer,200ps,3nm,0.7,1.483406e-12,1.459928e-12,3.959478e-12
ncfet_buffer,200ps,3nm,0.8,1.644099e-12,1.607472e-12,3.672098e-12
ncfet_buffer,200ps,3nm,0.9,1.875909e-12,1.800988e-12,3.52522e-12
ncfet_buffer,200ps,400nm,0.3,6.952826e-12,7.340658e-12,1.987285e-11
ncfet_buffer,200ps,400nm,0.4,7.01408e-12,7.867085e-12,1.891282e-11
ncfet_buffer,200ps,400nm,0.5,7.688255e-12,8.843094e-12,1.858066e-11
ncfet_buffer,200ps,400nm,0.6,8.366914e-12,9.753131e-12,1.823327e-11
ncfet_buffer,200ps,400nm,0.7,8.976926e-12,1.049047e-11,1.788864e-11
ncfet_buffer,200ps,400nm,0.8,9.512219e-12,1.11807e-11,1.754657e-11
ncfet_buffer,200ps,400nm,0.9,9.938099e-12,1.179526e-11,1.723125e-11
ncfet_buffer,200ps,40nm,0.3,3.432789e-12,3.498199e-12,1.364399e-11
ncfet_buffer,200ps,40nm,0.4,2.243312e-12,2.303636e-12,9.082537e-12
ncfet_buffer,200ps,40nm,0.5,1.874111e-12,1.913621e-12,6.853542e-12
ncfet_buffer,200ps,40nm,0.6,1.793557e-12,1.88468e-12,5.893214e-12
ncfet_buffer,200ps,40nm,0.7,1.950972e-12,2.059206e-12,5.506195e-12
ncfet_buffer,200ps,40nm,0.8,2.185426e-12,2.330127e-12,5.328844e-12
ncfet_buffer,200ps,40nm,0.9,2.487762e-12,2.628102e-12,5.228934e-12
ncfet_buffer,200ps,4nm,0.3,3.089726e-12,3.09338e-12,1.291998e-11
ncfet_buffer,200ps,4nm,0.4,1.884664e-12,1.910587e-12,8.20581e-12
ncfet_buffer,200ps,4nm,0.5,1.546339e-12,1.528187e-12,5.808055e-12
ncfet_buffer,200ps,4nm,0.6,1.442054e-12,1.422273e-12,4.583561e-12
ncfet_buffer,200ps,4nm,0.7,1.490347e-12,1.468739e-12,4.000252e-12
ncfet_buffer,200ps,4nm,0.8,1.651946e-12,1.616579e-12,3.714925e-12
ncfet_buffer,200ps,4nm,0.9,1.88688e-12,1.839183e-12,3.569687e-12
ncfet_buffer,200ps,500nm,0.3,8.582621e-12,9.278214e-12,2.285567e-11
ncfet_buffer,200ps,500nm,0.4,9.037825e-12,1.033618e-11,2.234482e-11
ncfet_buffer,200ps,500nm,0.5,9.933545e-12,1.151351e-11,2.193959e-11
ncfet_buffer,200ps,500nm,0.6,1.072196e-11,1.249785e-11,2.150748e-11
ncfet_buffer,200ps,500nm,0.7,1.136596e-11,1.33712e-11,2.105228e-11
ncfet_buffer,200ps,500nm,0.8,1.194586e-11,1.413366e-11,2.061336e-11
ncfet_buffer,200ps,500nm,0.9,1.237736e-11,1.480096e-11,2.02231e-11
ncfet_buffer,200ps,50nm,0.3,3.495555e-12,3.587588e-12,1.383741e-11
ncfet_buffer,200ps,50nm,0.4,2.346122e-12,2.406798e-12,9.299568e-12
ncfet_buffer,200ps,50nm,0.5,1.957667e-12,2.02654e-12,7.147128e-12
ncfet_buffer,200ps,50nm,0.6,1.941441e-12,2.06068e-12,6.273493e-12
ncfet_buffer,200ps,50nm,0.7,2.108454e-12,2.265646e-12,5.930386e-12
ncfet_buffer,200ps,50nm,0.8,2.392299e-12,2.552898e-12,5.772939e-12
ncfet_buffer,200ps,50nm,0.9,2.692733e-12,2.8745e-12,5.680367e-12
ncfet_buffer,200ps,5nm,0.3,3.099171e-12,3.117087e-12,1.294151e-11
ncfet_buffer,200ps,5nm,0.4,1.8934e-12,1.920641e-12,8.233476e-12
ncfet_buffer,200ps,5nm,0.5,1.552791e-12,1.535304e-12,5.838743e-12
ncfet_buffer,200ps,5nm,0.6,1.449963e-12,1.430342e-12,4.618952e-12
ncfet_buffer,200ps,5nm,0.7,1.497022e-12,1.478195e-12,4.040135e-12
ncfet_buffer,200ps,5nm,0.8,1.662504e-12,1.642978e-12,3.75787e-12
ncfet_buffer,200ps,5nm,0.9,1.893327e-12,1.847732e-12,3.614323e-12
ncfet_buffer,200ps,600nm,0.3,1.077411e-11,1.190677e-11,2.63465e-11
ncfet_buffer,200ps,600nm,0.4,1.152105e-11,1.319997e-11,2.593901e-11
ncfet_buffer,200ps,600nm,0.5,1.249871e-11,1.451846e-11,2.539362e-11
ncfet_buffer,200ps,600nm,0.6,1.333086e-11,1.562938e-11,2.480505e-11
ncfet_buffer,200ps,600nm,0.7,1.403633e-11,1.655594e-11,2.425553e-11
ncfet_buffer,200ps,600nm,0.8,1.455759e-11,1.73593e-11,2.372187e-11
ncfet_buffer,200ps,600nm,0.9,1.504061e-11,1.810505e-11,2.326163e-11
ncfet_buffer,200ps,60nm,0.3,3.599927e-12,3.713479e-12,1.400632e-11
ncfet_buffer,200ps,60nm,0.4,2.450074e-12,2.529686e-12,9.510676e-12
ncfet_buffer,200ps,60nm,0.5,2.079733e-12,2.141272e-12,7.445968e-12
ncfet_buffer,200ps,60nm,0.6,2.076189e-12,2.238586e-12,6.65449e-12
ncfet_buffer,200ps,60nm,0.7,2.293822e-12,2.486567e-12,6.354707e-12
ncfet_buffer,200ps,60nm,0.8,2.583126e-12,2.790552e-12,6.212013e-12
ncfet_buffer,200ps,60nm,0.9,2.884478e-12,3.113956e-12,6.119057e-12
ncfet_buffer,200ps,6nm,0.3,3.108453e-12,3.115194e-12,1.296295e-11
ncfet_buffer,200ps,6nm,0.4,1.893083e-12,1.927337e-12,8.260514e-12
ncfet_buffer,200ps,6nm,0.5,1.55943e-12,1.541421e-12,5.869292e-12
ncfet_buffer,200ps,6nm,0.6,1.45758e-12,1.437503e-12,4.654283e-12
ncfet_buffer,200ps,6nm,0.7,1.50289e-12,1.493092e-12,4.077491e-12
ncfet_buffer,200ps,6nm,0.8,1.672617e-12,1.670057e-12,3.800946e-12
ncfet_buffer,200ps,6nm,0.9,1.903537e-12,1.867803e-12,3.659136e-12
ncfet_buffer,200ps,700nm,0.3,1.355499e-11,1.514077e-11,3.01565e-11
ncfet_buffer,200ps,700nm,0.4,1.456338e-11,1.658363e-11,2.962003e-11
ncfet_buffer,200ps,700nm,0.5,1.551637e-11,1.804758e-11,2.88971e-11
ncfet_buffer,200ps,700nm,0.6,1.631773e-11,1.916831e-11,2.816319e-11
ncfet_buffer,200ps,700nm,0.7,1.696758e-11,2.008667e-11,2.747934e-11
ncfet_buffer,200ps,700nm,0.8,1.751432e-11,2.094986e-11,2.688063e-11
ncfet_buffer,200ps,700nm,0.9,1.795806e-11,2.178691e-11,2.637392e-11
ncfet_buffer,200ps,70nm,0.3,3.694934e-12,3.815544e-12,1.417072e-11
ncfet_buffer,200ps,70nm,0.4,2.544911e-12,2.634396e-12,9.719157e-12
ncfet_buffer,200ps,70nm,0.5,2.166109e-12,2.281245e-12,7.748277e-12
ncfet_buffer,200ps,70nm,0.6,2.231472e-12,2.41737e-12,7.039298e-12
ncfet_buffer,200ps,70nm,0.7,2.469295e-12,2.702134e-12,6.773396e-12
ncfet_buffer,200ps,70nm,0.8,2.748327e-12,3.024538e-12,6.634866e-12
ncfet_buffer,200ps,70nm,0.9,3.096836e-12,3.369184e-12,6.544627e-12
ncfet_buffer,200ps,7nm,0.3,3.117479e-12,3.142326e-12,1.298428e-11
ncfet_buffer,200ps,7nm,0.4,1.904452e-12,1.931201e-12,8.287068e-12
ncfet_buffer,200ps,7nm,0.5,1.566227e-12,1.55181e-12,5.899659e-12
ncfet_buffer,200ps,7nm,0.6,1.465501e-12,1.445135e-12,4.689564e-12
ncfet_buffer,200ps,7nm,0.7,1.512511e-12,1.50416e-12,4.117589e-12
ncfet_buffer,200ps,7nm,0.8,1.6833e-12,1.685156e-12,3.844167e-12
ncfet_buffer,200ps,7nm,0.9,1.91454e-12,1.896786e-12,3.704129e-12
ncfet_buffer,200ps,800nm,0.3,1.70674e-11,1.908613e-11,3.417746e-11
ncfet_buffer,200ps,800nm,0.4,1.811667e-11,2.068912e-11,3.337397e-11
ncfet_buffer,200ps,800nm,0.5,1.907855e-11,2.217099e-11,3.244663e-11
ncfet_buffer,200ps,800nm,0.6,1.975875e-11,2.32901e-11,3.157573e-11
ncfet_buffer,200ps,800nm,0.7,2.032767e-11,2.418611e-11,3.0802e-11
ncfet_buffer,200ps,800nm,0.8,2.080529e-11,2.503544e-11,3.01324e-11
ncfet_buffer,200ps,800nm,0.9,2.117256e-11,2.58668e-11,2.960139e-11
ncfet_buffer,200ps,80nm,0.3,3.764867e-12,3.962969e-12,1.437658e-11
ncfet_buffer,200ps,80nm,0.4,2.638597e-12,2.749289e-12,9.927857e-12
ncfet_buffer,200ps,80nm,0.5,2.282486e-12,2.431498e-12,8.052272e-12
ncfet_buffer,200ps,80nm,0.6,2.371793e-12,2.603517e-12,7.423476e-12
ncfet_buffer,200ps,80nm,0.7,2.641677e-12,2.917414e-12,7.181351e-12
ncfet_buffer,200ps,80nm,0.8,2.946304e-12,3.255395e-12,7.049489e-12
ncfet_buffer,200ps,80nm,0.9,3.307346e-12,3.620178e-12,6.954562e-12
ncfet_buffer,200ps,8nm,0.3,3.126192e-12,3.148181e-12,1.300549e-11
ncfet_buffer,200ps,8nm,0.4,1.911264e-12,1.943953e-12,8.313781e-12
ncfet_buffer,200ps,8nm,0.5,1.573153e-12,1.563905e-12,5.929848e-12
ncfet_buffer,200ps,8nm,0.6,1.473435e-12,1.458122e-12,4.724771e-12
ncfet_buffer,200ps,8nm,0.7,1.523038e-12,1.515746e-12,4.157728e-12
ncfet_buffer,200ps,8nm,0.8,1.695424e-12,1.685968e-12,3.887538e-12
ncfet_buffer,200ps,8nm,0.9,1.930711e-12,1.902102e-12,3.749147e-12
ncfet_buffer,200ps,90nm,0.3,3.891032e-12,4.040886e-12,1.452295e-11
ncfet_buffer,200ps,90nm,0.4,2.729599e-12,2.836257e-12,1.013726e-11
ncfet_buffer,200ps,90nm,0.5,2.393986e-12,2.569233e-12,8.370325e-12
ncfet_buffer,200ps,90nm,0.6,2.527651e-12,2.798494e-12,7.796473e-12
ncfet_buffer,200ps,90nm,0.7,2.802575e-12,3.133156e-12,7.58047e-12
ncfet_buffer,200ps,90nm,0.8,3.154707e-12,3.485345e-12,7.455373e-12
ncfet_buffer,200ps,90nm,0.9,3.499197e-12,3.862281e-12,7.354531e-12
ncfet_buffer,200ps,9nm,0.3,3.134555e-12,3.169561e-12,1.302659e-11
ncfet_buffer,200ps,9nm,0.4,1.925127e-12,1.955089e-12,8.338353e-12
ncfet_buffer,200ps,9nm,0.5,1.581138e-12,1.567561e-12,5.959863e-12
ncfet_buffer,200ps,9nm,0.6,1.48021e-12,1.468476e-12,4.76062e-12
ncfet_buffer,200ps,9nm,0.7,1.5341e-12,1.523089e-12,4.198027e-12
ncfet_buffer,200ps,9nm,0.8,1.701485e-12,1.69964e-12,3.93477e-12
ncfet_buffer,200ps,9nm,0.9,1.945035e-12,1.942296e-12,3.794532e-12
ncfet_buffer,300ps,0nm,0.3,3.31067e-12,3.487742e-12,1.596375e-11
ncfet_buffer,300ps,0nm,0.4,2.243506e-12,2.240633e-12,9.77032e-12
ncfet_buffer,300ps,0nm,0.5,1.801246e-12,1.759386e-12,6.701546e-12
ncfet_buffer,300ps,0nm,0.6,1.677073e-12,1.640945e-12,5.189023e-12
ncfet_buffer,300ps,0nm,0.7,1.79265e-12,1.743071e-12,4.498073e-12
ncfet_buffer,300ps,0nm,0.8,2.034815e-12,1.967447e-12,4.1671e-12
ncfet_buffer,300ps,0nm,0.9,2.342279e-12,2.244033e-12,3.994612e-12
ncfet_buffer,300ps,100nm,0.3,4.24338e-12,4.447758e-12,1.72449e-11
ncfet_buffer,300ps,100nm,0.4,3.123506e-12,3.202112e-12,1.185998e-11
ncfet_buffer,300ps,100nm,0.5,2.738715e-12,2.900286e-12,9.762222e-12
ncfet_buffer,300ps,100nm,0.6,2.894845e-12,3.176393e-12,9.121513e-12
ncfet_buffer,300ps,100nm,0.7,3.313147e-12,3.63334e-12,8.880714e-12
ncfet_buffer,300ps,100nm,0.8,3.83644e-12,4.163526e-12,8.739269e-12
ncfet_buffer,300ps,100nm,0.9,4.316173e-12,4.719698e-12,8.618015e-12
ncfet_buffer,300ps,10nm,0.3,3.415357e-12,3.590568e-12,1.61233e-11
ncfet_buffer,300ps,10nm,0.4,2.319975e-12,2.318745e-12,1.000644e-11
ncfet_buffer,300ps,10nm,0.5,1.856123e-12,1.832736e-12,7.003475e-12
ncfet_buffer,300ps,10nm,0.6,1.744255e-12,1.712721e-12,5.562635e-12
ncfet_buffer,300ps,10nm,0.7,1.862221e-12,1.842018e-12,4.926004e-12
ncfet_buffer,300ps,10nm,0.8,2.16804e-12,2.115524e-12,4.62547e-12
ncfet_buffer,300ps,10nm,0.9,2.464079e-12,2.450245e-12,4.465467e-12
ncfet_buffer,300ps,1nm,0.3,3.336563e-12,3.491003e-12,1.597934e-11
ncfet_buffer,300ps,1nm,0.4,2.248102e-12,2.24696e-12,9.794259e-12
ncfet_buffer,300ps,1nm,0.5,1.806173e-12,1.764227e-12,6.732308e-12
ncfet_buffer,300ps,1nm,0.6,1.67955e-12,1.643413e-12,5.226576e-12
ncfet_buffer,300ps,1nm,0.7,1.798429e-12,1.751253e-12,4.540377e-12
ncfet_buffer,300ps,1nm,0.8,2.049123e-12,1.980171e-12,4.212517e-12
ncfet_buffer,300ps,1nm,0.9,2.353013e-12,2.256553e-12,4.041199e-12
ncfet_buffer,300ps,200nm,0.3,5.049451e-12,5.302452e-12,1.823662e-11
ncfet_buffer,300ps,200nm,0.4,4.023242e-12,4.310779e-12,1.422674e-11
ncfet_buffer,300ps,200nm,0.5,4.117463e-12,4.585531e-12,1.325769e-11
ncfet_buffer,300ps,200nm,0.6,4.60444e-12,5.222403e-12,1.297445e-11
ncfet_buffer,300ps,200nm,0.7,5.197572e-12,5.896531e-12,1.278913e-11
ncfet_buffer,300ps,200nm,0.8,5.78585e-12,6.546379e-12,1.260266e-11
ncfet_buffer,300ps,200nm,0.9,6.364894e-12,7.20233e-12,1.240709e-11
ncfet_buffer,300ps,20nm,0.3,3.479767e-12,3.707537e-12,1.626584e-11
ncfet_buffer,300ps,20nm,0.4,2.4082840000000002e-12,2.411457e-12,1.022969e-11
ncfet_buffer,300ps,20nm,0.5,1.949386e-12,1.928816e-12,7.298878e-12
ncfet_buffer,300ps,20nm,0.6,1.834094e-12,1.823951e-12,5.938539e-12
ncfet_buffer,300ps,20nm,0.7,1.986324e-12,1.998343e-12,5.357595e-12
ncfet_buffer,300ps,20nm,0.8,2.306876e-12,2.323838e-12,5.093349e-12
ncfet_buffer,300ps,20nm,0.9,2.638803e-12,2.679047e-12,4.950328e-12
ncfet_buffer,300ps,2nm,0.3,3.345028e-12,3.504164e-12,1.599524e-11
ncfet_buffer,300ps,2nm,0.4,2.254212e-12,2.256878e-12,9.818129e-12
ncfet_buffer,300ps,2nm,0.5,1.811332e-12,1.771598e-12,6.76297e-12
ncfet_buffer,300ps,2nm,0.6,1.682125e-12,1.648237e-12,5.264041e-12
ncfet_buffer,300ps,2nm,0.7,1.803604e-12,1.759378e-12,4.582648e-12
ncfet_buffer,300ps,2nm,0.8,2.060277e-12,1.994193e-12,4.25784e-12
ncfet_buffer,300ps,2nm,0.9,2.367722e-12,2.282888e-12,4.087735e-12
ncfet_buffer,300ps,300nm,0.3,5.841019e-12,6.167217e-12,1.953456e-11
ncfet_buffer,300ps,300nm,0.4,5.263874e-12,5.904877e-12,1.722621e-11
ncfet_buffer,300ps,300nm,0.5,5.780342e-12,6.628173e-12,1.675736e-11
ncfet_buffer,300ps,300nm,0.6,6.43266e-12,7.450227e-12,1.649947e-11
ncfet_buffer,300ps,300nm,0.7,7.116486e-12,8.235187e-12,1.624057e-11
ncfet_buffer,300ps,300nm,0.8,7.731802e-12,8.981505e-12,1.596718e-11
ncfet_buffer,300ps,300nm,0.9,8.294311e-12,9.684525e-12,1.568773e-11
ncfet_buffer,300ps,30nm,0.3,3.590052e-12,3.810088e-12,1.640589e-11
ncfet_buffer,300ps,30nm,0.4,2.496604e-12,2.507021e-12,1.044746e-11
ncfet_buffer,300ps,30nm,0.5,2.029105e-12,2.030832e-12,7.586845e-12
ncfet_buffer,300ps,30nm,0.6,1.939211e-12,1.966571e-12,6.321656e-12
ncfet_buffer,300ps,30nm,0.7,2.135638e-12,2.185386e-12,5.802331e-12
ncfet_buffer,300ps,30nm,0.8,2.473121e-12,2.511099e-12,5.565419e-12
ncfet_buffer,300ps,30nm,0.9,2.813873e-12,2.915006e-12,5.436866e-12
ncfet_buffer,300ps,3nm,0.3,3.323963e-12,3.549263e-12,1.601105e-11
ncfet_buffer,300ps,3nm,0.4,2.26105e-12,2.258842e-12,9.841867e-12
ncfet_buffer,300ps,3nm,0.5,1.816724e-12,1.774726e-12,6.793525e-12
ncfet_buffer,300ps,3nm,0.6,1.692014e-12,1.661152e-12,5.305303e-12
ncfet_buffer,300ps,3nm,0.7,1.808896e-12,1.761276e-12,4.624909e-12
ncfet_buffer,300ps,3nm,0.8,2.06714e-12,1.998628e-12,4.300803e-12
ncfet_buffer,300ps,3nm,0.9,2.382035e-12,2.319341e-12,4.134392e-12
ncfet_buffer,300ps,400nm,0.3,6.905288e-12,7.374814e-12,2.158696e-11
ncfet_buffer,300ps,400nm,0.4,7.038714e-12,7.886105e-12,2.046422e-11
ncfet_buffer,300ps,400nm,0.5,7.716468e-12,8.887809e-12,2.012896e-11
ncfet_buffer,300ps,400nm,0.6,8.466347e-12,9.887104e-12,1.97932e-11
ncfet_buffer,300ps,400nm,0.7,9.181218e-12,1.078728e-11,1.943777e-11
ncfet_buffer,300ps,400nm,0.8,9.853862e-12,1.159118e-11,1.906958e-11
ncfet_buffer,300ps,400nm,0.9,1.042266e-11,1.234024e-11,1.872386e-11
ncfet_buffer,300ps,40nm,0.3,3.687307e-12,3.905732e-12,1.654562e-11
ncfet_buffer,300ps,40nm,0.4,2.587852e-12,2.587892e-12,1.065419e-11
ncfet_buffer,300ps,40nm,0.5,2.131224e-12,2.140691e-12,7.875515e-12
ncfet_buffer,300ps,40nm,0.6,2.057867e-12,2.105794e-12,6.710219e-12
ncfet_buffer,300ps,40nm,0.7,2.292274e-12,2.353908e-12,6.249043e-12
ncfet_buffer,300ps,40nm,0.8,2.652405e-12,2.74824e-12,6.038268e-12
ncfet_buffer,300ps,40nm,0.9,3.043697e-12,3.15928e-12,5.92378e-12
ncfet_buffer,300ps,4nm,0.3,3.328518e-12,3.539248e-12,1.602676e-11
ncfet_buffer,300ps,4nm,0.4,2.269192e-12,2.268521e-12,9.865576e-12
ncfet_buffer,300ps,4nm,0.5,1.81617e-12,1.785252e-12,6.824259e-12
ncfet_buffer,300ps,4nm,0.6,1.700331e-12,1.660683e-12,5.342042e-12
ncfet_buffer,300ps,4nm,0.7,1.81504e-12,1.775503e-12,4.667626e-12
ncfet_buffer,300ps,4nm,0.8,2.082269e-12,2.018443e-12,4.351017e-12
ncfet_buffer,300ps,4nm,0.9,2.381385e-12,2.351649e-12,4.180122e-12
ncfet_buffer,300ps,500nm,0.3,8.478184e-12,9.287412e-12,2.43743e-11
ncfet_buffer,300ps,500nm,0.4,9.092566e-12,1.029199e-11,2.386192e-11
ncfet_buffer,300ps,500nm,0.5,9.957697e-12,1.155535e-11,2.347213e-11
ncfet_buffer,300ps,500nm,0.6,1.085173e-11,1.265406e-11,2.302426e-11
ncfet_buffer,300ps,500nm,0.7,1.156927e-11,1.358663e-11,2.255845e-11
ncfet_buffer,300ps,500nm,0.8,1.22366e-11,1.442455e-11,2.210287e-11
ncfet_buffer,300ps,500nm,0.9,1.280995e-11,1.524892e-11,2.169081e-11
ncfet_buffer,300ps,50nm,0.3,3.773366e-12,3.993059e-12,1.66729e-11
ncfet_buffer,300ps,50nm,0.4,2.674026e-12,2.702782e-12,1.085503e-11
ncfet_buffer,300ps,50nm,0.5,2.204126e-12,2.239468e-12,8.171543e-12
ncfet_buffer,300ps,50nm,0.6,2.172122e-12,2.27223e-12,7.103411e-12
ncfet_buffer,300ps,50nm,0.7,2.450476e-12,2.559157e-12,6.695769e-12
ncfet_buffer,300ps,50nm,0.8,2.812541e-12,2.981142e-12,6.509799e-12
ncfet_buffer,300ps,50nm,0.9,3.250473e-12,3.423398e-12,6.397399e-12
ncfet_buffer,300ps,5nm,0.3,3.339842e-12,3.551698e-12,1.604238e-11
ncfet_buffer,300ps,5nm,0.4,2.277538e-12,2.277502e-12,9.889198e-12
ncfet_buffer,300ps,5nm,0.5,1.823078e-12,1.792716e-12,6.854505e-12
ncfet_buffer,300ps,5nm,0.6,1.705641e-12,1.67805e-12,5.37927e-12
ncfet_buffer,300ps,5nm,0.7,1.814816e-12,1.785953e-12,4.717804e-12
ncfet_buffer,300ps,5nm,0.8,2.091743e-12,2.04e-12,4.396374e-12
ncfet_buffer,300ps,5nm,0.9,2.388631e-12,2.331473e-12,4.228788e-12
ncfet_buffer,300ps,600nm,0.3,1.064437e-11,1.194641e-11,2.766924e-11
ncfet_buffer,300ps,600nm,0.4,1.152989e-11,1.322175e-11,2.736425e-11
ncfet_buffer,300ps,600nm,0.5,1.259384e-11,1.462376e-11,2.685569e-11
ncfet_buffer,300ps,600nm,0.6,1.350012e-11,1.577444e-11,2.627685e-11
ncfet_buffer,300ps,600nm,0.7,1.426915e-11,1.676745e-11,2.56953e-11
ncfet_buffer,300ps,600nm,0.8,1.484954e-11,1.766921e-11,2.515988e-11
ncfet_buffer,300ps,600nm,0.9,1.54227e-11,1.85066e-11,2.469158e-11
ncfet_buffer,300ps,60nm,0.3,3.880474e-12,4.093157e-12,1.679868e-11
ncfet_buffer,300ps,60nm,0.4,2.76241e-12,2.808115e-12,1.105273e-11
ncfet_buffer,300ps,60nm,0.5,2.315288e-12,2.35561e-12,8.473686e-12
ncfet_buffer,300ps,60nm,0.6,2.325225e-12,2.455494e-12,7.502424e-12
ncfet_buffer,300ps,60nm,0.7,2.6438e-12,2.77157e-12,7.142547e-12
ncfet_buffer,300ps,60nm,0.8,3.006403e-12,3.210839e-12,6.971558e-12
ncfet_buffer,300ps,60nm,0.9,3.45708e-12,3.685643e-12,6.862721e-12
ncfet_buffer,300ps,6nm,0.3,3.374119e-12,3.566458e-12,1.605803e-11
ncfet_buffer,300ps,6nm,0.4,2.29783e-12,2.286164e-12,9.913467e-12
ncfet_buffer,300ps,6nm,0.5,1.829986e-12,1.80042e-12,6.884667e-12
ncfet_buffer,300ps,6nm,0.6,1.711299e-12,1.678549e-12,5.416514e-12
ncfet_buffer,300ps,6nm,0.7,1.831225e-12,1.790398e-12,4.752505e-12
