gate_type,voltage,thickness,clock_cycle,t_rise,t_fall,t_delay
nand4,0.9,9,900,7.724981e-12,1.569009e-11,6.318773e-11
nor2,0.3,0.1,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,0.1,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,0.1,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,0.1,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,0.1,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,0.1,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,0.1,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,0.2,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,0.2,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,0.2,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,0.2,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,0.2,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,0.2,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,0.2,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,0.3,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,0.3,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,0.3,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,0.3,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,0.3,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,0.3,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,0.3,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,0.4,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,0.4,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,0.4,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,0.4,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,0.4,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,0.4,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,0.4,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,0.5,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,0.5,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,0.5,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,0.5,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,0.5,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,0.5,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,0.5,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,0.6,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,0.6,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,0.6,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,0.6,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,0.6,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,0.6,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,0.6,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,0.7,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,0.7,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,0.7,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,0.7,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,0.7,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,0.7,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,0.7,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,0.8,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,0.8,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,0.8,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,0.8,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,0.8,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,0.8,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,0.8,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,0.9,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,0.9,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,0.9,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,0.9,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,0.9,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,0.9,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,0.9,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,1,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,1,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,1,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,1,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,1,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,1,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,1,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,2,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,2,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,2,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,2,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,2,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,2,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,2,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,3,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,3,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,3,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,3,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,3,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,3,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,3,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,4,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,4,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,4,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,4,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,4,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,4,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,4,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,5,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,5,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,5,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,5,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,5,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,5,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,5,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,6,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,6,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,6,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,6,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,6,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,6,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,6,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,7,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,7,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,7,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,7,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,7,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,7,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,7,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,8,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,8,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,8,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,8,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,8,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,8,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,8,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,9,100,5.869056e-12,2.139842e-12,4.714048e-12
nor2,0.4,9,100,1.99174e-12,1.783494e-12,4.395428e-12
nor2,0.5,9,100,1.738691e-12,1.536237e-12,4.239218e-12
nor2,0.6,9,100,1.377782e-12,1.486366e-12,4.192907e-12
nor2,0.7,9,100,1.193206e-12,1.602182e-12,4.208957e-12
nor2,0.8,9,100,1.247603e-12,1.829341e-12,4.252709e-12
nor2,0.9,9,100,1.498473e-12,2.124448e-12,4.323615e-12
nor2,0.3,0.1,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,0.1,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,0.1,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,0.1,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,0.1,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,0.1,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,0.1,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,0.2,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,0.2,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,0.2,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,0.2,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,0.2,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,0.2,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,0.2,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,0.3,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,0.3,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,0.3,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,0.3,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,0.3,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,0.3,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,0.3,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,0.4,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,0.4,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,0.4,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,0.4,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,0.4,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,0.4,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,0.4,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,0.5,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,0.5,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,0.5,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,0.5,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,0.5,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,0.5,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,0.5,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,0.6,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,0.6,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,0.6,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,0.6,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,0.6,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,0.6,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,0.6,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,0.7,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,0.7,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,0.7,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,0.7,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,0.7,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,0.7,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,0.7,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,0.8,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,0.8,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,0.8,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,0.8,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,0.8,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,0.8,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,0.8,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,0.9,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,0.9,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,0.9,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,0.9,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,0.9,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,0.9,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,0.9,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,1,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,1,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,1,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,1,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,1,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,1,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,1,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,2,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,2,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,2,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,2,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,2,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,2,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,2,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,3,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,3,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,3,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,3,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,3,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,3,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,3,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,4,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,4,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,4,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,4,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,4,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,4,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,4,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,5,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,5,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,5,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,5,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,5,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,5,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,5,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,6,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,6,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,6,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,6,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,6,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,6,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,6,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,7,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,7,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,7,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,7,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,7,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,7,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,7,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,8,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,8,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,8,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,8,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,8,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,8,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,8,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,9,200,6.130514e-12,4.134644e-12,6.685754e-12
nor2,0.4,9,200,3.710682e-12,2.593646e-12,6.50841e-12
nor2,0.5,9,200,2.939313e-12,1.902502e-12,6.500991e-12
nor2,0.6,9,200,2.467048e-12,1.783213e-12,6.623855e-12
nor2,0.7,9,200,2.386865e-12,2.172255e-12,6.778467e-12
nor2,0.8,9,200,2.786424e-12,2.850142e-12,6.932692e-12
nor2,0.9,9,200,3.329243e-12,3.577238e-12,7.091237e-12
nor2,0.3,0.1,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,0.1,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,0.1,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,0.1,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,0.1,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,0.1,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,0.1,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,0.2,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,0.2,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,0.2,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,0.2,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,0.2,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,0.2,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,0.2,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,0.3,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,0.3,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,0.3,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,0.3,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,0.3,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,0.3,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,0.3,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,0.4,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,0.4,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,0.4,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,0.4,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,0.4,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,0.4,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,0.4,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,0.5,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,0.5,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,0.5,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,0.5,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,0.5,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,0.5,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,0.5,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,0.6,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,0.6,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,0.6,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,0.6,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,0.6,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,0.6,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,0.6,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,0.7,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,0.7,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,0.7,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,0.7,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,0.7,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,0.7,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,0.7,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,0.8,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,0.8,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,0.8,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,0.8,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,0.8,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,0.8,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,0.8,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,0.9,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,0.9,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,0.9,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,0.9,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,0.9,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,0.9,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,0.9,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,1,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,1,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,1,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,1,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,1,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,1,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,1,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,2,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,2,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,2,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,2,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,2,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,2,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,2,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,3,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,3,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,3,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,3,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,3,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,3,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,3,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,4,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,4,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,4,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,4,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,4,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,4,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,4,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,5,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,5,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,5,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,5,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,5,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,5,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,5,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,6,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,6,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,6,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,6,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,6,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,6,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,6,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,7,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,7,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,7,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,7,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,7,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,7,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,7,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,8,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,8,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,8,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,8,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,8,300,3.659988e-12,2.988452e-12,9.217555e-12
nor2,0.8,8,300,4.283304e-12,4.103993e-12,9.499637e-12
nor2,0.9,8,300,5.218639e-12,5.254502e-12,9.77109e-12
nor2,0.3,9,300,7.55396e-12,6.011309e-12,8.001987e-12
nor2,0.4,9,300,5.115713e-12,3.466321e-12,8.203926e-12
nor2,0.5,9,300,4.089785e-12,2.39535e-12,8.502009e-12
nor2,0.6,9,300,3.519684e-12,2.256808e-12,8.882987e-12
nor2,0.7,9,300,3.659988e-12,2.988452e-12,9.217555e-12
